,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1307,SC20,RL,8072,4,Lvl,Inside,3,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,0,5,746,1,0,244,990,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,3,5,8,0,Detchd,2000.0,Unf,2,480,3,3,2,0,64,0,0,0,0,May,2009,WD,Normal,138000
1308,SC20,RM,12000,4,Lvl,Inside,3,OldTown,Norm,1Fam,1Story,5,7,1948,2005,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,6,144,5,608,172,924,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,4,6,8,0,Attchd,1948.0,Unf,2,528,3,3,2,0,36,0,0,0,0,May,2008,WD,Normal,147000
1309,SC20,RL,7153,4,Lvl,Inside,3,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,0,6,1200,1,0,78,1278,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,4,6,8,0,Attchd,1991.0,RFn,2,496,3,3,2,112,51,0,0,0,0,Jun,2008,WD,Normal,179200
1310,SC20,RL,17500,4,Lvl,Inside,3,Crawfor,PosA,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,HdBoard,None,0.0,4,4,PConc,4,3,2,6,1406,1,0,496,1902,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,5,7,8,2,Attchd,1959.0,Fin,2,567,3,3,2,0,207,162,0,0,0,May,2010,WD,Normal,335000
1311,SC20,RL,8814,4,Lvl,Inside,3,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,Gable,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,0,6,925,1,0,349,1274,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,4,6,8,0,Attchd,2005.0,RFn,2,508,3,3,2,264,98,0,0,0,0,Jan,2007,New,Partial,203000
1312,SC60,RL,9572,3,Lvl,Inside,3,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,0,6,482,1,0,971,1453,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,4,9,8,1,Attchd,1990.0,RFn,2,750,4,4,2,500,0,0,0,0,0,Jun,2007,WD,Normal,302000
1313,SC60,RL,14774,3,Lvl,Corner,3,NoRidge,Norm,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,0,1,0,1,0,1393,1393,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,4,10,8,1,BuiltIn,1999.0,Fin,3,779,3,3,2,668,30,0,0,0,0,May,2010,WD,Normal,333168
1314,SC20,RL,8190,4,Lvl,Inside,3,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,732,1,0,216,948,5,Y,SBrkr,948,0,0,948,1,0,1,0,3,3,5,8,1,Detchd,1956.0,Unf,1,280,3,3,2,0,36,0,0,0,0,Oct,2007,WD,Normal,119000
1315,SC60,RL,11075,4,Lvl,Inside,3,NAmes,Norm,1Fam,2Story,6,5,1969,1969,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,1,5,500,2,276,176,952,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,3,9,8,2,Attchd,1969.0,Unf,2,576,3,3,2,280,0,0,0,0,0,Jun,2008,WD,Normal,206900
1316,SC20,RL,10226,3,Lvl,Inside,3,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5,3,3,1,0,1,0,1622,1622,5,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,5,8,8,1,Attchd,2008.0,RFn,3,860,3,3,2,172,42,0,0,0,0,Jan,2009,WD,Normal,295493
1317,SC120,FV,4230,4,Lvl,Corner,3,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,0,1,0,1,0,1352,1352,5,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,4,5,8,1,Attchd,2006.0,RFn,2,466,3,3,2,0,241,0,0,0,0,Apr,2007,New,Partial,208900
1318,SC20,RL,14781,2,Lvl,CulDSac,3,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,3,1,0,1,0,1753,1753,5,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,4,7,8,1,Attchd,2001.0,RFn,3,748,3,3,2,198,150,0,0,0,0,Aug,2006,WD,Normal,275000
1319,SC20,RL,10215,4,Bnk,Inside,3,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,0,5,492,1,0,372,864,5,Y,SBrkr,948,0,0,948,0,0,1,0,3,3,5,8,0,Attchd,1954.0,Unf,1,248,3,3,2,0,0,0,0,0,0,Feb,2007,WD,Normal,111000
1320,SC20,RL,8400,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,5,189,3,661,628,1478,4,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,3,6,8,2,Attchd,1957.0,RFn,2,442,3,3,2,114,0,0,0,216,0,Jun,2009,WD,Normal,156500
1321,SC20,RL,6627,3,Lvl,Corner,3,BrkSide,Feedr,1Fam,1Story,3,6,1949,1950,Hip,VinylSd,VinylSd,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,3,N,SBrkr,720,0,0,720,0,0,1,0,2,3,4,8,0,Detchd,1955.0,Unf,1,287,3,2,2,0,0,0,0,0,0,Jul,2008,WD,Normal,72500
1322,SC60,RL,10186,3,Lvl,Inside,3,NoRidge,Norm,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,0,6,674,1,0,76,750,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,4,8,8,1,Attchd,1992.0,RFn,2,564,3,3,2,240,39,0,0,0,0,Jun,2010,WD,Normal,190000
1323,SC30,RL,5330,4,HLS,Inside,3,BrkSide,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,0,2,280,1,0,140,420,4,Y,SBrkr,708,0,0,708,0,0,1,0,2,2,5,8,0,No,1940.0,No,0,0,0,0,2,164,0,0,0,0,0,Dec,2009,WD,Normal,82500
1324,SC20,RL,9986,4,Lvl,Inside,3,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5,3,2,1,0,1,0,1795,1795,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,4,7,8,1,Attchd,2007.0,RFn,3,895,3,3,2,0,49,0,0,0,0,Feb,2007,New,Partial,147000
1325,SC30,RM,3636,4,Lvl,Inside,3,IDOTRR,Norm,1Fam,1Story,4,4,1922,1950,Gable,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,2,0,1,0,1,0,796,796,2,N,SBrkr,796,0,0,796,0,0,1,0,2,3,5,8,0,No,1922.0,No,0,0,0,0,0,0,0,100,0,0,0,Jan,2008,WD,Normal,55000
1326,SC30,RH,4270,4,Bnk,Inside,2,Edwards,Norm,1Fam,1Story,3,6,1931,2006,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,3,544,1,0,0,544,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,4,6,8,0,No,1931.0,No,0,0,0,0,2,0,0,286,0,0,0,May,2007,WD,Normal,79000
1327,SC20,RL,6600,4,Lvl,Inside,3,Mitchel,Norm,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,VinylSd,None,0.0,4,4,CBlock,3,3,0,5,641,1,0,175,816,5,Y,SBrkr,816,0,0,816,0,1,1,0,3,4,5,8,1,Attchd,1982.0,Unf,1,264,3,3,2,0,0,0,0,0,0,Oct,2008,WD,Normal,130500
1328,SC50,RM,10440,4,Lvl,Corner,3,OldTown,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4,3,0,2,493,1,0,1017,1510,5,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,3,8,5,2,Detchd,1920.0,Unf,2,520,2,3,2,0,547,0,0,480,1150,Jun,2008,WD,Normal,256000
1329,SC60,RL,9084,3,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Hip,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0,1,0,935,935,4,Y,SBrkr,955,677,0,1632,0,0,2,1,3,3,8,8,1,Attchd,1998.0,Fin,2,462,3,3,2,0,28,0,0,0,0,Jun,2006,WD,Normal,176500
1330,SC20,RL,10000,4,Lvl,Inside,3,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,2,1,0,1,0,1588,1588,5,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,4,7,8,1,Attchd,2006.0,RFn,3,825,3,3,2,144,45,0,0,0,0,Dec,2007,WD,Normal,227000
1331,SC80,RL,10780,3,Lvl,Inside,3,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,483,1,0,428,911,4,Y,SBrkr,954,0,0,954,0,0,1,0,3,3,6,8,0,Detchd,1976.0,Unf,2,576,3,3,2,0,0,0,0,0,0,Jul,2006,WD,Normal,132500
1332,SC20,RL,8877,4,Lvl,Inside,2,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,690,1,0,126,816,5,Y,SBrkr,816,0,0,816,1,0,1,0,2,3,3,8,1,Detchd,1958.0,Unf,1,288,2,2,2,0,0,0,0,0,0,May,2009,WD,Normal,100000
1333,SC50,RM,7200,4,Lvl,Corner,3,IDOTRR,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,803,803,5,Y,SBrkr,803,557,0,1360,0,0,1,1,2,4,6,8,0,Detchd,1951.0,Unf,1,297,3,3,2,0,65,190,0,0,0,Jul,2006,WD,Normal,125500
1334,SC160,RM,2368,4,Lvl,Inside,3,BrDale,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,HdBoard,HdBoard,None,312.0,3,3,CBlock,3,3,0,2,765,1,0,0,765,3,Y,SBrkr,765,600,0,1365,0,0,1,1,3,3,7,7,0,Attchd,1970.0,Unf,2,440,3,3,2,0,36,0,0,0,0,May,2009,WD,Normal,125000
1335,SC20,RL,9650,4,Lvl,Inside,3,NWAmes,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,0,5,686,1,0,664,1350,3,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,3,6,8,1,Attchd,1977.0,RFn,2,630,3,3,2,0,16,0,0,0,0,Apr,2009,WD,Normal,167900
1336,SC90,RL,9246,3,Lvl,Inside,3,NWAmes,Feedr,Duplex,1Story,5,5,1973,1973,Gable,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3,3,0,1,0,1,0,1656,1656,3,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,3,8,8,0,Detchd,1973.0,Unf,2,506,3,3,2,0,211,0,0,0,0,Nov,2008,WD,Normal,135000
1337,SC30,RM,4118,3,Bnk,Corner,2,OldTown,Feedr,1Fam,1Story,4,4,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,693,693,2,N,FuseA,693,0,0,693,0,0,1,0,2,2,4,8,0,No,1941.0,No,0,0,0,0,0,0,20,0,0,0,0,Mar,2006,WD,Normal,52500
1338,SC60,RL,13450,3,Lvl,Corner,3,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,700,1,0,216,916,5,Y,SBrkr,920,941,0,1861,1,0,2,1,3,4,8,8,0,BuiltIn,2002.0,RFn,2,492,3,3,2,146,91,0,0,0,0,Jun,2006,WD,Normal,200000
1339,SC20,RL,9560,3,Lvl,Corner,3,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Hip,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,360,1,0,504,864,5,Y,SBrkr,864,0,0,864,0,0,1,0,3,3,5,8,0,Attchd,1972.0,RFn,1,288,3,3,2,0,0,0,0,0,0,Jun,2006,WD,Normal,128500
1340,SC20,RL,8294,4,Lvl,Inside,3,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,858,858,3,Y,SBrkr,872,0,0,872,0,0,1,0,3,3,5,8,0,Detchd,1974.0,Unf,4,480,3,3,2,0,0,0,0,0,0,Jun,2007,WD,Normal,123000
1341,SC20,RL,13695,4,Lvl,Inside,3,SawyerW,RRAe,1Fam,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,6,814,1,0,300,1114,5,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,4,6,8,0,Detchd,2004.0,Unf,2,576,3,3,2,0,78,0,0,0,0,Jul,2008,WD,Normal,155000
1342,SC60,RL,9375,4,Lvl,Inside,3,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4,3,0,1,0,1,0,1284,1284,5,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,4,7,8,1,Attchd,2002.0,RFn,2,647,3,3,2,192,87,0,0,0,0,Aug,2007,WD,Normal,228500
1343,SC50,RL,7558,4,Bnk,Inside,3,Crawfor,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,BrkFace,Stone,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,896,896,4,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,3,9,8,1,Detchd,1929.0,Unf,2,342,2,2,2,0,0,0,0,0,0,Mar,2009,WD,Normal,177000
1344,SC60,RL,11103,3,Lvl,Corner,3,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,728,728,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,4,8,8,1,Attchd,2006.0,Fin,2,440,3,3,2,0,0,0,0,0,0,Jul,2007,New,Partial,155835
1345,SC30,RM,6000,4,Lvl,Inside,3,OldTown,Norm,1Fam,1Story,4,4,1920,1950,Hip,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,0,5,250,1,0,710,960,4,Y,FuseA,960,0,0,960,0,0,1,0,2,2,5,8,0,Detchd,1997.0,Unf,1,308,3,3,2,0,0,168,0,0,0,Jul,2007,WD,Normal,108500
1346,SC20,RL,20781,2,Lvl,CulDSac,3,NWAmes,PosN,1Fam,1Story,7,7,1968,2003,Hip,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,297,3,68,1203,1568,3,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,3,9,8,1,Attchd,1968.0,RFn,2,508,4,3,2,0,80,0,290,0,0,Jun,2006,WD,Normal,262500
1347,SC20,RL,15306,3,HLS,Corner,3,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,3,6,80,1,0,1652,1732,5,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,4,7,8,1,Attchd,2006.0,Fin,3,712,3,3,2,0,0,0,0,0,0,May,2007,New,Partial,283463
1348,SC20,RL,16196,1,Low,Inside,3,SawyerW,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,1443,1,0,39,1482,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,4,5,8,1,Attchd,1998.0,RFn,2,514,3,3,2,402,25,0,0,0,0,Aug,2007,WD,Normal,215000
1349,SC70,RM,5250,4,Lvl,Inside,3,OldTown,Norm,1Fam,2Story,8,5,1872,1987,Gable,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,2,0,2,259,1,0,425,684,2,N,SBrkr,938,1215,205,2358,0,0,2,0,4,3,8,8,0,No,1872.0,No,0,0,0,0,2,0,54,20,0,0,0,Dec,2008,WD,Normal,122000
1350,SC90,RL,11643,4,Lvl,Inside,3,NAmes,Artery,Duplex,2Story,5,5,1969,1969,Gable,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,0,2,500,1,0,748,1248,3,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,3,12,8,0,Detchd,1969.0,Unf,4,968,3,3,2,0,0,0,0,0,0,Aug,2009,WD,Normal,200000
1351,SC60,RL,9247,3,Lvl,Inside,3,NAmes,Norm,1Fam,2Story,6,6,1962,1962,Gable,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,0,3,319,1,0,539,858,5,Y,SBrkr,858,858,0,1716,0,0,1,1,4,3,8,8,1,Attchd,1962.0,Fin,2,490,3,3,2,0,84,0,0,120,0,Mar,2008,WD,Normal,171000
1352,SC50,RM,6000,4,Lvl,Inside,3,BrkSide,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,0,1,0,1,0,698,698,3,Y,SBrkr,786,390,0,1176,0,0,1,0,2,3,4,8,0,Detchd,1999.0,Unf,2,624,3,3,0,210,0,0,0,0,0,Jul,2009,WD,Normal,134900
1353,SC50,RL,14720,3,Lvl,CulDSac,3,NoRidge,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4,3,2,6,816,1,0,1217,2033,5,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,4,9,8,1,Attchd,1996.0,Fin,3,666,3,3,2,283,86,0,0,0,0,Mar,2010,WD,Normal,410000
1354,SC60,RL,10316,3,Lvl,Inside,3,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,735,1,0,257,992,5,Y,SBrkr,992,873,0,1865,1,0,2,1,3,4,7,8,1,Attchd,2000.0,RFn,3,839,3,3,2,0,184,0,0,0,0,Jun,2008,WD,Normal,235000
1355,SC80,RL,10192,3,Lvl,Inside,3,NWAmes,Norm,1Fam,SLvl,7,6,1968,1992,Gable,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,0,1,0,1,0,570,570,4,Y,SBrkr,1222,698,0,1920,0,0,3,0,4,4,8,8,1,Attchd,1968.0,RFn,2,487,3,3,2,0,98,0,0,0,0,Sep,2006,WD,Normal,170000
1356,SC20,RL,9477,4,Lvl,Corner,3,NAmes,Norm,1Fam,1Story,5,5,1966,1966,Gable,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3,3,0,3,340,1,0,524,864,3,Y,SBrkr,892,0,0,892,0,0,1,0,3,3,5,8,0,Attchd,1966.0,RFn,1,264,3,3,2,0,0,0,0,0,0,Oct,2008,WD,Normal,110000
1357,SC20,RL,12537,3,Lvl,CulDSac,3,NAmes,Norm,1Fam,1Story,5,6,1971,2008,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,6,734,1,0,344,1078,5,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,3,6,8,1,Attchd,1971.0,Fin,2,500,3,3,2,0,0,0,0,0,0,Apr,2010,WD,Normal,149900
1358,SC160,FV,2117,4,Lvl,Inside,3,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,0,6,378,1,0,378,756,5,Y,SBrkr,769,804,0,1573,0,0,2,1,3,4,5,8,0,Detchd,2000.0,Unf,2,440,3,3,2,0,32,0,0,0,0,Jun,2010,WD,Normal,177500
1359,SC20,RL,16737,4,Lvl,FR3,3,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5,3,2,6,1447,1,0,533,1980,5,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,5,8,8,1,Attchd,2004.0,Fin,3,770,3,3,2,194,45,0,0,0,0,Sep,2006,WD,Normal,315000
1360,SC70,RL,9842,4,Lvl,Inside,3,SWISU,Feedr,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,0,1,0,1,0,612,612,5,Y,SBrkr,990,1611,0,2601,0,0,3,1,4,3,8,8,0,BuiltIn,1998.0,RFn,2,621,3,3,2,183,0,301,0,0,0,May,2008,WD,Normal,189000
1361,SC20,RL,16158,3,Low,Inside,2,StoneBr,Norm,1Fam,1Story,7,5,2005,2005,Hip,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5,3,2,5,1274,1,0,256,1530,5,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,4,7,8,1,Attchd,2005.0,Fin,2,430,3,3,2,168,36,0,0,0,0,Jun,2009,WD,Normal,260000
1362,SC50,RL,12513,3,Lvl,FR2,3,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,2,0,1,0,1,0,715,715,4,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,3,7,8,1,Attchd,1920.0,Unf,1,368,3,3,2,55,0,0,0,0,0,Jun,2009,WD,Normal,104900
1363,SC60,RL,8499,3,Lvl,Inside,3,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0,1,0,616,616,5,Y,SBrkr,616,796,0,1412,0,0,2,1,3,4,6,8,1,BuiltIn,2007.0,Fin,2,432,3,3,2,0,36,0,0,0,0,Mar,2007,New,Partial,156932
1364,SC160,FV,3180,4,Lvl,Inside,3,Somerst,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,600,600,5,Y,SBrkr,520,600,80,1200,0,0,2,1,2,4,4,8,0,Detchd,2005.0,RFn,2,480,3,3,2,0,166,0,0,0,0,Apr,2006,WD,Abnorml,144152
1365,SC60,FV,7500,4,Lvl,Inside,3,Somerst,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,533,1,0,281,814,5,Y,SBrkr,814,860,0,1674,1,0,2,1,3,4,7,8,0,Attchd,2000.0,RFn,2,663,3,3,2,0,96,0,0,0,0,Jan,2010,WD,Normal,216000
1366,SC60,RL,9179,3,Lvl,Inside,3,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,0,6,633,1,0,240,873,5,Y,SBrkr,882,908,0,1790,1,0,2,1,3,4,7,8,0,Attchd,1999.0,RFn,2,588,3,3,2,0,88,0,0,0,0,Jun,2008,WD,Abnorml,193000
1367,SC160,RM,2665,4,Lvl,Inside,3,MeadowV,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,3,3,0,5,548,3,173,36,757,5,Y,SBrkr,925,550,0,1475,0,0,2,0,4,3,6,8,1,Attchd,1977.0,RFn,1,336,3,3,2,104,26,0,0,0,0,Jul,2006,WD,Normal,127000
1368,SC120,RM,4435,4,Lvl,Inside,3,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,2,6,685,1,0,163,848,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,4,4,8,0,Attchd,2003.0,Fin,2,420,3,3,2,140,0,0,0,0,0,Jun,2009,WD,Normal,144000
1369,SC20,RL,10635,2,Lvl,FR2,3,CollgCr,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,2,4,370,6,972,315,1657,5,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,4,8,8,1,Attchd,2003.0,Fin,2,502,3,3,2,0,262,0,0,0,0,May,2010,WD,Normal,232000
1370,SC50,RL,5400,4,Lvl,Corner,3,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,Gable,CBlock,CBlock,None,0.0,2,3,PConc,3,3,0,5,315,3,105,420,840,5,Y,SBrkr,840,534,0,1374,0,0,1,0,2,3,6,8,0,Detchd,1967.0,Fin,1,338,3,3,2,0,0,198,0,0,0,Oct,2009,WD,Normal,105000
1371,SC80,RL,9600,4,Lvl,Inside,3,NAmes,Norm,1Fam,SLvl,6,6,1955,1996,Hip,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,2,4,831,1,0,161,992,4,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,4,8,8,1,BuiltIn,1955.0,RFn,1,377,3,3,2,0,28,0,0,178,0,Oct,2008,WD,Normal,165500
1372,SC60,RL,9750,4,Lvl,Corner,3,CollgCr,Norm,1Fam,2Story,7,6,1998,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,975,1,0,133,1108,5,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,4,8,8,1,Detchd,1998.0,RFn,2,583,3,3,2,253,170,0,0,0,0,Jun,2006,WD,Normal,274300
1373,SC20,RL,11400,4,Lvl,Inside,3,NoRidge,Norm,1Fam,1Story,10,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,3,6,1282,1,0,1351,2633,5,Y,SBrkr,2633,0,0,2633,1,0,2,1,2,5,8,8,2,Attchd,2001.0,RFn,3,804,3,3,2,314,140,0,0,0,0,Mar,2007,WD,Normal,466500
1374,SC60,FV,10625,4,Lvl,Inside,3,Somerst,Norm,1Fam,2Story,7,5,2005,2005,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,0,1,0,1,0,1026,1026,5,Y,SBrkr,1026,932,0,1958,0,0,2,1,3,4,9,8,1,Attchd,2005.0,Fin,3,936,3,3,2,154,210,0,0,0,0,Jul,2008,WD,Normal,250000
